ID,COURSEOVERGROUND,EVENTCERTAINTY,LATITUDE,LONGITUDE,POSITIONINTERPOLATED,SPEEDOVERGROUND,VESSEL_ID,Timestamp,DelSpeed,DelHeading,DelTime
4259,266.5,0,56.03358,12.628765,FALSE,10.5,144,1398308167,10.5,131.1000061,0
4260,216.8999939,0,56.03308333,12.61722167,FALSE,0,144,1398308179,-10.5,-49.6000061,12
4261,265.3999939,0,56.03352167,12.627645,FALSE,10.5,144,1398308179,10.5,48.5,0
4262,264.6000061,0,56.03345833,12.62646167,FALSE,10.10000038,144,1398308193,-0.39999962,-0.7999878,14
4263,130.1999969,0,56.03308833,12.61722,FALSE,0,144,1398308198,-10.10000038,-134.4000092,5
4264,264.2999878,0,56.03339833,12.625405,FALSE,9.699999809,144,1398308207,9.699999809,134.0999909,9
4265,263.7000122,0,56.03334167,12.62441,FALSE,9,144,1398308219,-0.699999809,-0.5999756,12
4266,3.299999952,0,56.03308833,12.61721833,FALSE,0,144,1398308227,-9,-260.4000122,8
4267,230.5,3,54.595285,12.63157833,FALSE,12.60000038,144,1398308236,12.60000038,227.2,9
4268,262.5,0,56.03325833,12.62300167,FALSE,8.199999809,144,1398308239,-4.400000571,32,3
4269,169.1000061,0,56.03308833,12.61722,FALSE,0,144,1398308239,-8.199999809,-93.3999939,0
4270,154.8000031,0,56.03309,12.61721833,FALSE,0,144,1398308258,0,-14.300003,19
4271,262.1000061,0,56.03314667,12.62169333,FALSE,7,144,1398308260,7,107.300003,2
4272,154.8000031,0,56.03309,12.61721833,TRUE,0,144,1398308272,-7,-107.300003,12
4273,154.8000031,3,56.03309,12.61721833,TRUE,0,144,1398308274,0,0,2
4274,285.5,3,54.59480667,12.630235,FALSE,0.300000012,144,1398308287,0.300000012,130.6999969,13
4275,354.5,3,55.332795,11.03927167,FALSE,11.80000019,144,1398308287,11.50000018,69,0
4276,354.5,3,55.332795,11.03927167,FALSE,11.80000019,144,1398308287,0,0,0
4277,354.5,2,55.332795,11.03927167,FALSE,11.80000019,144,1398308287,0,0,0
4278,174.3000031,2,56.69262,8.238026667,FALSE,2.700000048,144,1398308289,-9.100000142,-180.1999969,2
4279,174.3000031,2,56.69262,8.238026667,FALSE,2.700000048,144,1398308289,0,0,0
4280,121.1999969,3,54.73099167,8.688693333,FALSE,1.200000048,144,1398308293,-1.5,-53.1000062,4
4281,121.1999969,3,54.73099167,8.688693333,FALSE,1.200000048,144,1398308293,0,0,0
4282,196.1000061,3,55.087045,8.568133333,FALSE,1.200000048,144,1398308295,0,74.9000092,2
4283,18.39999962,3,54.600635,11.30280167,FALSE,8.199999809,144,1398308296,6.999999761,-177.7000065,1
4284,233,3,54.49205167,10.28199333,FALSE,2.700000048,144,1398308302,-5.499999761,214.6000004,6
4285,57.70000076,0,54.288395,9.65284,FALSE,7,145,1398307775,0,0,0
4286,68.69999695,0,54.28851283,9.653346342,TRUE,6.800000191,145,1398307785,-0.199999809,10.99999619,10
4287,68.69999695,0,54.28863066,9.653852684,TRUE,6.800000191,145,1398307795,0,0,10
4288,68.69999695,0,54.28874848,9.654359025,TRUE,6.800000191,145,1398307805,0,0,10
4289,68.69999695,0,54.28886631,9.654865367,TRUE,6.800000191,145,1398307815,0,0,10
4290,68.69999695,0,54.28898414,9.655371709,TRUE,6.800000191,145,1398307825,0,0,10
4291,68.69999695,0,54.28910197,9.655878051,TRUE,6.800000191,145,1398307835,0,0,10
4292,68.69999695,0,54.2892198,9.656384392,TRUE,6.800000191,145,1398307845,0,0,10
4293,68.69999695,0,54.28933762,9.656890734,TRUE,6.800000191,145,1398307855,0,0,10
4294,68.69999695,0,54.28945545,9.657397076,TRUE,6.800000191,145,1398307865,0,0,10
4295,68.69999695,0,54.28957328,9.657903418,TRUE,6.800000191,145,1398307875,0,0,10
4296,68.69999695,0,54.28969,9.658405,FALSE,6.800000191,145,1398307884,0,0,9
4297,72.30000305,0,54.28985667,9.65942,FALSE,6.5,145,1398307904,-0.300000191,3.6000061,20
4298,74.09999847,0,54.28992808,9.659901616,TRUE,6.400000095,145,1398307914,-0.099999905,1.79999542,10
4299,74.09999847,0,54.28999949,9.660383231,TRUE,6.400000095,145,1398307924,0,0,10
4300,74.09999847,0,54.2900709,9.660864847,TRUE,6.400000095,145,1398307934,0,0,10
4301,74.09999847,0,54.29007167,9.66087,FALSE,6.400000095,145,1398307934,0,0,0
4302,75,0,54.290155,9.661368333,FALSE,6.300000191,145,1398307944,-0.099999904,0.90000153,10
4303,75,0,54.29022912,9.661829256,TRUE,5.800000191,145,1398307954,-0.5,0,10
4304,75,0,54.29030325,9.662290179,TRUE,5.800000191,145,1398307964,0,0,10
4305,75,0,54.29037737,9.662751101,TRUE,5.800000191,145,1398307974,0,0,10
4306,75,0,54.2904515,9.663212024,TRUE,5.800000191,145,1398307984,0,0,10
4307,75,0,54.29052167,9.663648333,FALSE,5.800000191,145,1398307994,0,0,10
4308,74.90000153,0,54.29058676,9.664087337,TRUE,5.699999809,145,1398308004,-0.100000382,-0.09999847,10
4309,74.90000153,0,54.29065186,9.66452634,TRUE,5.699999809,145,1398308014,0,0,10
4310,74.90000153,0,54.29071696,9.664965343,TRUE,5.699999809,145,1398308024,0,0,10
4311,74.90000153,0,54.29078206,9.665404347,TRUE,5.699999809,145,1398308034,0,0,10
4312,353.2999878,0,54.29368667,9.678901667,FALSE,0,145,1398308174,-5.699999809,278.3999863,140
4313,37.09999847,0,54.29368676,9.678901575,TRUE,0,145,1398308184,0,-316.1999893,10
4314,37.09999847,0,54.29368685,9.678901483,TRUE,0,145,1398308194,0,0,10
4315,37.09999847,0,54.29368694,9.67890139,TRUE,0,145,1398308204,0,0,10
4316,37.09999847,0,54.29368703,9.678901298,TRUE,0,145,1398308214,0,0,10
4317,37.09999847,0,54.29368713,9.678901206,TRUE,0,145,1398308224,0,0,10
4318,37.09999847,0,54.29368722,9.678901114,TRUE,0,145,1398308234,0,0,10
4319,37.09999847,0,54.29368731,9.678901022,TRUE,0,145,1398308244,0,0,10
4320,37.09999847,0,54.2936874,9.67890093,TRUE,0,145,1398308254,0,0,10
4321,37.09999847,0,54.2936875,9.678900838,TRUE,0,145,1398308264,0,0,10
4322,37.09999847,0,54.29368759,9.678900746,TRUE,0,145,1398308274,0,0,10
4323,37.09999847,0,54.29368768,9.678900654,TRUE,0,145,1398308284,0,0,10
4324,37.09999847,0,54.29368777,9.678900562,TRUE,0,145,1398308294,0,0,10
4325,37.09999847,0,54.29368786,9.67890047,TRUE,0,145,1398308304,0,0,10
4326,37.09999847,0,54.29368796,9.678900378,TRUE,0,145,1398308314,0,0,10
4327,37.09999847,0,54.29368805,9.678900285,TRUE,0,145,1398308324,0,0,10
4328,354.7999878,2,55.33492,11.038945,FALSE,11.89999962,145,1398308326,11.89999962,317.6999893,2
4329,354.7999878,3,55.33492,11.038945,FALSE,11.89999962,145,1398308326,0,0,0
4330,37.09999847,0,54.29368814,9.678900193,TRUE,0,145,1398308334,-11.89999962,-317.6999893,8
4331,37.09999847,0,54.29368823,9.678900101,TRUE,0,145,1398308344,0,0,10
4332,239.3999939,3,54.49178667,10.28133833,FALSE,1.399999976,145,1398308353,1.399999976,202.2999954,9
4333,37.09999847,0,54.29368832,9.678900009,TRUE,0,145,1398308354,-1.399999976,-202.2999954,1
4334,37.09999847,0,54.29368833,9.6789,FALSE,0,145,1398308355,0,0,1
4335,355.1000061,2,55.337235,11.03859667,FALSE,12,145,1398308368,12,318.0000076,13
4336,355.1000061,3,55.337235,11.03859667,FALSE,12,145,1398308368,0,0,0
4337,75,3,54.29302,9.679523333,FALSE,5.300000191,145,1398308374,-6.699999809,-280.1000061,6
4338,37.09999847,3,54.29368833,9.6789,TRUE,0,145,1398308374,-5.300000191,-37.90000153,0
4339,17.70000076,3,54.60351,11.30446,FALSE,8.100000381,145,1398308376,8.100000381,-19.39999771,2
4340,355.2000122,2,55.33816833,11.03847,FALSE,11.89999962,145,1398308386,3.799999239,337.5000114,10
4341,355.2000122,2,55.33816833,11.03847,FALSE,11.89999962,145,1398308386,0,0,0
4342,171.1000061,3,55.086415,8.568128333,FALSE,1.5,145,1398308391,-10.39999962,-184.1000061,5
4343,74.90000153,0,54.29078833,9.665446667,FALSE,5.699999809,146,1398308035,0,0,0
4344,74.90000153,0,54.29085435,9.665869743,TRUE,5.5,146,1398308045,-0.199999809,0,10
4345,111.9000015,1,54.532135,11.23633167,FALSE,2,147,1398307867,0,0,0
4346,123.3000031,1,54.53159833,11.23816833,FALSE,2.299999952,147,1398307978,0.299999952,11.4000016,111
4347,114.4000015,1,54.53133833,11.23955833,FALSE,2.099999905,147,1398308067,-0.200000047,-8.9000016,89
4348,116.0999985,1,54.531185,11.24003,FALSE,2.299999952,147,1398308098,0.200000047,1.699997,31
4349,114.5,2,54.530705,11.24186333,FALSE,2.299999952,147,1398308207,0,-1.5999985,109
4350,114.0999985,2,54.53038833,11.24338667,FALSE,2.700000048,147,1398308285,0.400000096,-0.4000015,78
4351,75,0,54.29263552,9.677145238,TRUE,5.300000191,147,1398308316,2.600000143,-39.0999985,31
4352,75,0,54.29270103,9.677550475,TRUE,5.300000191,147,1398308326,0,0,10
4353,75,0,54.29276655,9.677955713,TRUE,5.300000191,147,1398308336,0,0,10
4354,75,0,54.29283207,9.67836095,TRUE,5.300000191,147,1398308346,0,0,10
4355,75,0,54.29289759,9.678766188,TRUE,5.300000191,147,1398308356,0,0,10
4356,75,0,54.2929631,9.679171425,TRUE,5.300000191,147,1398308366,0,0,10
4357,101.5,3,54.53002667,11.24534833,FALSE,2,147,1398308405,-3.300000191,26.5,39
4358,170.1000061,3,55.086285,8.568173333,FALSE,1.5,147,1398308411,-0.5,68.6000061,6
4359,19.39999962,3,54.60522667,11.30549333,FALSE,8,147,1398308426,6.5,-150.7000065,15
4360,355.2000122,2,55.34050167,11.03811667,FALSE,11.80000019,147,1398308428,3.80000019,335.8000126,2
4361,355.2000122,2,55.34050167,11.03811667,FALSE,11.80000019,147,1398308428,0,0,0
4362,164.5,2,56.69084667,8.238831667,FALSE,2.900000095,147,1398308430,-8.900000095,-190.7000122,2
4363,164.5,2,56.69084667,8.238831667,FALSE,2.900000095,147,1398308430,0,0,0
4364,0.699999988,3,56.97683167,8.92254,FALSE,6.599999905,147,1398308443,3.69999981,-163.8,13
4365,0.699999988,3,56.97683167,8.92254,FALSE,6.599999905,147,1398308443,0,0,0
4366,356,2,55.342685,11.0378,FALSE,12,147,1398308468,5.400000095,355.3,25
4367,356,2,55.342685,11.0378,FALSE,12,147,1398308468,0,0,0
4368,21.10000038,3,54.60696833,11.30659,FALSE,8,147,1398308476,-4,-334.8999996,8
4369,227.1000061,3,54.49135,10.280285,FALSE,1,147,1398308483,-7,206.0000057,7
4370,355.7000122,2,55.34383333,11.03767333,FALSE,12.10000038,147,1398308488,11.10000038,128.6000061,5
4371,355.7000122,2,55.34383333,11.03767333,FALSE,12.10000038,147,1398308488,0,0,0
4372,348.3999939,3,56.97849,8.92222,FALSE,6.900000095,147,1398308496,-5.200000285,-7.3000183,8
4373,348.3999939,3,56.97849,8.92222,FALSE,6.900000095,147,1398308496,0,0,0
4374,82.69999695,0,54.37181833,10.09335833,FALSE,7.699999809,148,1398307911,0,0,0
4375,84,0,54.371895,10.09459167,FALSE,7.800000191,148,1398307931,0.100000382,1.30000305,20
4376,86.30000305,0,54.37195333,10.09583667,FALSE,7.800000191,148,1398307952,0,2.30000305,21
4377,90.90000153,0,54.37195798,10.09646325,TRUE,8,148,1398307962,0.199999809,4.59999848,10
4378,90.90000153,0,54.37196263,10.09708984,TRUE,8,148,1398307972,0,0,10
4379,90.90000153,0,54.37196729,10.09771642,TRUE,8,148,1398307982,0,0,10
4380,90.90000153,0,54.37197167,10.09830667,FALSE,8,148,1398307991,0,0,9
4381,94.30000305,0,54.37192167,10.09966,FALSE,8.100000381,148,1398308012,0.100000381,3.40000152,21
4382,104.3000031,0,54.37184235,10.10030759,TRUE,8.300000191,148,1398308022,0.19999981,10.00000005,10
4383,104.3000031,0,54.37176304,10.10095519,TRUE,8.300000191,148,1398308032,0,0,10
4384,104.3000031,0,54.37168373,10.10160278,TRUE,8.300000191,148,1398308042,0,0,10
4385,104.3000031,0,54.37160442,10.10225037,TRUE,8.300000191,148,1398308052,0,0,10
4386,104.3000031,0,54.37152511,10.10289796,TRUE,8.300000191,148,1398308062,0,0,10
4387,104.3000031,0,54.37144579,10.10354556,TRUE,8.300000191,148,1398308072,0,0,10
4388,104.3000031,0,54.37137667,10.10411,FALSE,8.300000191,148,1398308080,0,0,8
4389,105,0,54.37127,10.10479667,FALSE,8.199999809,148,1398308091,-0.100000382,0.6999969,11
4390,105,0,54.37117619,10.10538857,TRUE,7.599999905,148,1398308101,-0.599999904,0,10
4391,105,0,54.37108238,10.10598047,TRUE,7.599999905,148,1398308111,0,0,10
4392,105,0,54.37098858,10.10657237,TRUE,7.599999905,148,1398308121,0,0,10
4393,105,0,54.37089477,10.10716428,TRUE,7.599999905,148,1398308131,0,0,10
4394,105,0,54.37089333,10.10717333,FALSE,7.599999905,148,1398308132,0,0,1
4395,105.5,0,54.37063,10.10877,FALSE,7.199999809,148,1398308160,-0.400000096,0.5,28
4396,104,0,54.37054971,10.10929135,TRUE,6.800000191,148,1398308170,-0.399999618,-1.5,10
4397,104,0,54.37046942,10.1098127,TRUE,6.800000191,148,1398308180,0,0,10
4398,104,0,54.37038913,10.11033406,TRUE,6.800000191,148,1398308190,0,0,10
4399,165.6999969,2,56.68987,8.239393333,FALSE,3,148,1398308503,-3.800000191,61.6999969,313
4400,165.6999969,2,56.68987,8.239393333,FALSE,3,148,1398308503,0,0,0
4401,106,3,54.36804368,10.12528213,TRUE,5.900000095,148,1398308506,2.900000095,-59.6999969,3
4402,339,3,56.978855,8.92192,FALSE,6.699999809,148,1398308510,0.799999714,233,4
4403,339,3,56.978855,8.92192,FALSE,6.699999809,148,1398308510,0,0,0
4404,104,0,54.37038,10.11039333,FALSE,6.800000191,149,1398308192,0,0,0
4405,104,0,54.37022833,10.11141167,FALSE,6.599999905,149,1398308212,-0.200000286,0,20
4406,104,0,54.370085,10.11236833,FALSE,6.599999905,150,1398308230,0,0,0
4407,104,0,54.37001225,10.11286616,TRUE,6.400000095,150,1398308240,-0.19999981,0,10
4408,61,0,54.37,10.08216667,FALSE,8.100000381,151,1398307916,0,0,0
4409,62,0,54.37027167,10.082895,FALSE,8.100000381,151,1398307929,0,1,13
4410,64,0,54.37042167,10.08348,FALSE,8.100000381,151,1398307939,0,2,10
4411,67,0,54.37066667,10.0845,FALSE,8.100000381,151,1398307956,0,3,17
4412,70,0,54.371,10.08566667,FALSE,8.199999809,151,1398307976,0.099999428,3,20
4413,72,0,54.37113667,10.08690833,FALSE,8.199999809,151,1398307995,0,2,19
4414,72,0,54.37128833,10.08776833,FALSE,8.199999809,151,1398308009,0,0,14
4415,74,0,54.37133333,10.0885,FALSE,8.100000381,151,1398308021,-0.099999428,2,12
4416,78,0,54.3715,10.09,FALSE,7.900000095,151,1398308046,-0.200000286,4,25
4417,79,0,54.37166,10.09080833,FALSE,7.800000191,151,1398308059,-0.099999904,1,13
4418,80,0,54.37183333,10.09183333,FALSE,7.699999809,151,1398308076,-0.100000382,1,17
4419,82,0,54.37183333,10.093,FALSE,7.599999905,151,1398308096,-0.099999904,2,20
4420,84,0,54.37187167,10.09381333,FALSE,7.599999905,151,1398308109,0,2,13
4421,86,0,54.371895,10.09480833,FALSE,7.800000191,151,1398308125,0.200000286,2,16
4422,88,0,54.37183333,10.0955,FALSE,7.900000095,151,1398308136,0.099999904,2,11
4423,90,0,54.37183333,10.09683333,FALSE,8,151,1398308156,0.099999905,2,20
4424,91,0,54.371865,10.09800167,FALSE,8.100000381,151,1398308175,0.100000381,1,19
4425,92,0,54.37183333,10.09866667,FALSE,8.199999809,151,1398308186,0.099999428,1,11
4426,95,0,54.37176,10.09995833,FALSE,8.300000191,151,1398308205,0.100000382,3,19
4427,97,0,54.37166667,10.101,FALSE,8.300000191,151,1398308222,0,2,17
4428,106,0,54.37157798,10.10165129,TRUE,8.300000191,151,1398308232,0,9,10
4429,106,0,54.37148929,10.10230259,TRUE,8.300000191,151,1398308242,0,0,10
4430,104,0,54.36993949,10.11336399,TRUE,6.400000095,151,1398308250,-1.900000096,-2,8
4431,106,0,54.37140059,10.10295388,TRUE,8.300000191,151,1398308252,1.900000096,2,2
4432,104,0,54.36986674,10.11386182,TRUE,6.400000095,151,1398308260,-1.900000096,-2,8
4433,106,0,54.3713119,10.10360517,TRUE,8.300000191,151,1398308262,1.900000096,2,2
4434,104,0,54.36979399,10.11435965,TRUE,6.400000095,151,1398308270,-1.900000096,-2,8
4435,104,0,54.36978833,10.11439833,FALSE,6.400000095,151,1398308272,0,0,2
4436,106,0,54.37122321,10.10425647,TRUE,8.300000191,151,1398308272,1.900000096,2,0
4437,104.0999985,0,54.369655,10.11532333,FALSE,6.400000095,151,1398308290,-1.900000096,-1.9000015,18
4438,104,0,54.369435,10.116815,FALSE,6.300000191,151,1398308321,-0.099999904,-0.0999985,31
4439,104,0,54.36936396,10.11728147,TRUE,6.099999905,151,1398308331,-0.200000286,0,10
4440,104,0,54.36929291,10.11774793,TRUE,6.099999905,151,1398308341,0,0,10
4441,104,0,54.36922,10.11822667,FALSE,6.099999905,151,1398308350,0,0,9
4442,104,0,54.36922187,10.1182144,TRUE,6.099999905,151,1398308351,0,0,1
4443,105,0,54.36907833,10.11915333,FALSE,6,151,1398308371,-0.099999905,1,20
4444,105,0,54.36892167,10.12012,FALSE,6,151,1398308392,0,0,21
4445,106,0,54.36876667,10.12103167,FALSE,6,151,1398308411,0,1,19
4446,106,0,54.36862833,10.12189167,FALSE,5.900000095,151,1398308431,-0.099999905,0,20
4447,106,0,54.36845,10.12285,FALSE,5.900000095,151,1398308452,0,0,21
4448,106,3,54.369,10.11866667,FALSE,7.400000095,151,1398308506,1.5,0,54
4449,145.3000031,1,56.05280833,12.64639333,FALSE,7.099999905,152,1398307971,0,0,0
4450,123.3000031,1,54.53159833,11.23816833,FALSE,2.299999952,152,1398307978,-4.799999953,-22,7
4451,148.1000061,1,56.05254167,12.64672667,FALSE,7.5,152,1398307981,5.200000048,24.800003,3
4452,156.6000061,1,56.05110833,12.64819,FALSE,7.300000191,152,1398308031,-0.199999809,8.5,50
4453,156.8000031,1,56.05080833,12.64842333,FALSE,7.199999809,152,1398308041,-0.100000382,0.199997,10
4454,114.4000015,1,54.53133833,11.23955833,FALSE,2.099999905,152,1398308067,-5.099999904,-42.4000016,26
4455,160,1,56.049275,12.649505,FALSE,7.300000191,152,1398308091,5.200000286,45.5999985,24
4456,116.0999985,1,54.531185,11.24003,FALSE,2.299999952,152,1398308098,-5.000000239,-43.9000015,7
4457,161.8000031,1,56.04774167,12.650455,FALSE,7.300000191,152,1398308140,5.000000239,45.7000046,42
4458,163.3000031,1,56.04739167,12.65067167,FALSE,7.099999905,152,1398308151,-0.200000286,1.5,11
4459,163.8999939,1,56.045775,12.65162167,FALSE,7.5,152,1398308200,0.400000095,0.5999908,49
4460,114.5,1,54.530705,11.24186333,FALSE,2.299999952,152,1398308207,-5.200000048,-49.3999939,7
4461,172,1,56.045125,12.651885,FALSE,7.5,152,1398308221,5.200000048,57.5,14
4462,172,1,56.04380833,12.65216833,FALSE,7.199999809,152,1398308261,-0.300000191,0,40
4463,106,0,54.37113452,10.10490776,TRUE,8.300000191,152,1398308282,1.100000382,-66,21
4464,114.0999985,2,54.53038833,11.24338667,FALSE,2.700000048,152,1398308285,-5.600000143,8.0999985,3
4465,106,0,54.37104583,10.10555906,TRUE,8.300000191,152,1398308292,5.600000143,-8.0999985,7
4466,106,0,54.37095714,10.10621035,TRUE,8.300000191,152,1398308302,0,0,10
4467,106,0,54.37086845,10.10686164,TRUE,8.300000191,152,1398308312,0,0,10
4468,106,0,54.37084167,10.10705833,FALSE,8.300000191,152,1398308315,0,0,3
4469,107,0,54.37072981,10.10769403,TRUE,8.300000191,152,1398308325,0,1,10
4470,107,0,54.37061795,10.10832972,TRUE,8.300000191,152,1398308335,0,0,10
4471,107,0,54.37050609,10.10896542,TRUE,8.300000191,152,1398308345,0,0,10
4472,107,0,54.3705,10.109,FALSE,8.300000191,152,1398308345,0,0,0
4473,107,0,54.37033333,10.10966667,FALSE,8.300000191,152,1398308356,0,0,11
4474,106,0,54.37018333,10.11082333,FALSE,8.199999809,152,1398308375,-0.100000382,-1,19
4475,105,0,54.37009734,10.11144006,TRUE,8.199999809,152,1398308385,0,-1,10
4476,105,0,54.37001134,10.11205678,TRUE,8.199999809,152,1398308395,0,0,10
4477,105,0,54.36992534,10.1126735,TRUE,8.199999809,152,1398308405,0,0,10
4478,101.5,2,54.53002667,11.24534833,FALSE,2,152,1398308405,-6.199999809,-3.5,0
4479,105,0,54.36983934,10.11329022,TRUE,8.199999809,152,1398308415,6.199999809,3.5,10
4480,105,0,54.36983333,10.11333333,FALSE,8.199999809,152,1398308416,0,0,1
4481,105,0,54.36966667,10.114,FALSE,8.100000381,152,1398308426,-0.099999428,0,10
4482,105,0,54.36958335,10.11458323,TRUE,7.5,152,1398308436,-0.600000381,0,10
4483,105,0,54.36950003,10.11516645,TRUE,7.5,152,1398308446,0,0,10
4484,105,0,54.36941671,10.11574968,TRUE,7.5,152,1398308456,0,0,10
4485,105,0,54.36933339,10.11633291,TRUE,7.5,152,1398308466,0,0,10
4486,105,0,54.36925008,10.11691613,TRUE,7.5,152,1398308476,0,0,10
4487,105,0,54.36916667,10.1175,FALSE,7.5,152,1398308486,0,0,10
4488,105,0,54.36916676,10.11749936,TRUE,7.5,152,1398308486,0,0,0
4489,112.1999969,3,54.52959333,11.24710667,FALSE,2.200000048,152,1398308525,-5.299999952,7.1999969,39
4490,112.1999969,3,54.52959333,11.24710667,FALSE,2.200000048,152,1398308525,0,0,0
4491,164.6999969,3,56.03502667,12.65655333,FALSE,7.699999809,152,1398308531,5.499999761,52.5,6
4492,269.7000122,1,55.76943333,10.84303,FALSE,10.10000038,153,1398308086,0,0,0
4493,281.5,1,55.76952833,10.84142,FALSE,9.800000191,153,1398308105,-0.300000189,11.7999878,19
4494,271.5,1,55.76963167,10.83982833,FALSE,9.899999619,153,1398308126,0.099999428,-10,21
4495,277.1000061,1,55.76969333,10.83822333,FALSE,10.60000038,153,1398308146,0.700000761,5.6000061,20
4496,275.1000061,1,55.76993,10.83590667,FALSE,9.399999619,153,1398308174,-1.200000761,-2,28
4497,288.3999939,1,55.770085,10.82706333,FALSE,8.899999619,153,1398308295,-0.5,13.2999878,121
4498,292.7999878,1,55.77017667,10.82628667,FALSE,9.399999619,153,1398308306,0.5,4.3999939,11
4499,298.1000061,1,55.77065667,10.824275,FALSE,8.899999619,153,1398308335,-0.5,5.3000183,29
4500,297.2000122,1,55.77108167,10.823105,FALSE,9,153,1398308355,0.100000381,-0.8999939,20
4501,301.3999939,1,55.77127833,10.822385,FALSE,9.300000191,153,1398308366,0.300000191,4.1999817,11
4502,300.2999878,1,55.77164167,10.82109167,FALSE,9.100000381,153,1398308386,-0.19999981,-1.1000061,20
4503,300.7999878,1,55.772545,10.81869667,FALSE,8.600000381,153,1398308426,-0.5,0.5,40
4504,312.2999878,1,55.77304167,10.817525,FALSE,9.100000381,153,1398308446,0.5,11.5,20
4505,311.3999939,1,55.77331833,10.81697333,FALSE,9,153,1398308455,-0.100000381,-0.8999939,9
4506,278.2999878,1,55.77390333,10.81438,FALSE,9.300000191,153,1398308494,0.300000191,-33.1000061,39
4507,277.8999939,2,55.77396667,10.81357667,FALSE,8.899999619,153,1398308506,-0.400000572,-0.3999939,12
4508,265.3999939,1,55.77419167,10.81144833,FALSE,9,153,1398308535,0.100000381,-12.5,29
4509,221.1999969,1,55.77371167,10.81016167,FALSE,11.10000038,153,1398308554,2.10000038,-44.199997,19
4510,169.1000061,1,55.77266167,10.81005333,FALSE,13.5,153,1398308575,2.39999962,-52.0999908,21
4511,165.6000061,1,55.77185,10.810425,FALSE,11.19999981,153,1398308589,-2.30000019,-3.5,14
4512,169.1000061,2,55.77092,10.81072833,FALSE,7,153,1398308613,-4.19999981,3.5,24
4513,144.5,2,55.76953667,10.81254667,FALSE,17.10000038,153,1398308673,10.10000038,-24.6000061,60
4514,143.5,3,55.76873333,10.81352,FALSE,17.60000038,153,1398308685,0.5,-1,12
4515,72,0,54.37113667,10.08690833,FALSE,8.199999809,154,1398307995,0,0,0
4516,72,0,54.37128833,10.08776833,FALSE,8.199999809,154,1398308009,0,0,14
4517,74,0,54.37133333,10.0885,FALSE,8.100000381,154,1398308021,-0.099999428,2,12
4518,78,0,54.3715,10.09,FALSE,7.900000095,154,1398308046,-0.200000286,4,25
4519,79,0,54.37166,10.09080833,FALSE,7.800000191,154,1398308059,-0.099999904,1,13
4520,80,0,54.37183333,10.09183333,FALSE,7.699999809,154,1398308076,-0.100000382,1,17
4521,82,0,54.37183333,10.093,FALSE,7.599999905,154,1398308096,-0.099999904,2,20
4522,84,0,54.37187167,10.09381333,FALSE,7.599999905,154,1398308109,0,2,13
4523,86,0,54.371895,10.09480833,FALSE,7.800000191,154,1398308125,0.200000286,2,16
4524,88,0,54.37183333,10.0955,FALSE,7.900000095,154,1398308136,0.099999904,2,11
4525,90,0,54.37183333,10.09683333,FALSE,8,154,1398308156,0.099999905,2,20
4526,91,0,54.371865,10.09800167,FALSE,8.100000381,154,1398308175,0.100000381,1,19
4527,92,0,54.37183333,10.09866667,FALSE,8.199999809,154,1398308186,0.099999428,1,11
4528,95,0,54.37176,10.09995833,FALSE,8.300000191,154,1398308205,0.100000382,3,19
4529,97,0,54.37166667,10.101,FALSE,8.300000191,154,1398308222,0,2,17
4530,106,0,54.37157798,10.10165129,TRUE,8.300000191,154,1398308232,0,9,10
4531,106,0,54.37148929,10.10230259,TRUE,8.300000191,154,1398308242,0,0,10
4532,106,0,54.37140059,10.10295388,TRUE,8.300000191,154,1398308252,0,0,10
4533,106,0,54.3713119,10.10360517,TRUE,8.300000191,154,1398308262,0,0,10
4534,106,0,54.37122321,10.10425647,TRUE,8.300000191,154,1398308272,0,0,10
4535,106,0,54.37113452,10.10490776,TRUE,8.300000191,154,1398308282,0,0,10
4536,106,0,54.37104583,10.10555906,TRUE,8.300000191,154,1398308292,0,0,10
4537,106,0,54.37095714,10.10621035,TRUE,8.300000191,154,1398308302,0,0,10
4538,106,0,54.37086845,10.10686164,TRUE,8.300000191,154,1398308312,0,0,10
4539,106,0,54.37084167,10.10705833,FALSE,8.300000191,154,1398308315,0,0,3
4540,107,0,54.37072981,10.10769403,TRUE,8.300000191,154,1398308325,0,1,10
4541,107,0,54.37061795,10.10832972,TRUE,8.300000191,154,1398308335,0,0,10
4542,107,0,54.3705,10.109,FALSE,8.300000191,154,1398308345,0,0,10
4543,107,0,54.37050609,10.10896542,TRUE,8.300000191,154,1398308345,0,0,0
4544,107,0,54.37033333,10.10966667,FALSE,8.300000191,154,1398308356,0,0,11
4545,106,0,54.37018333,10.11082333,FALSE,8.199999809,154,1398308375,-0.100000382,-1,19
4546,105,0,54.37009734,10.11144006,TRUE,8.199999809,154,1398308385,0,-1,10
4547,105,0,54.37001134,10.11205678,TRUE,8.199999809,154,1398308395,0,0,10
4548,105,0,54.36992534,10.1126735,TRUE,8.199999809,154,1398308405,0,0,10
4549,105,0,54.36983934,10.11329022,TRUE,8.199999809,154,1398308415,0,0,10
4550,105,0,54.36983333,10.11333333,FALSE,8.199999809,154,1398308416,0,0,1
4551,105,0,54.36966667,10.114,FALSE,8.100000381,154,1398308426,-0.099999428,0,10
4552,105,0,54.36958335,10.11458323,TRUE,7.5,154,1398308436,-0.600000381,0,10
